; no.signatures: 8779 with size: 702344 B. No. ports: 347
; time differenes: 0.404371 size differences: 4.42189 ratio: 0.0914477
sample, pointer-time,  louds-time, pointer-memory, louds-memory, loud-debug-slc,
1,254976,109073,6589072,1490104,0
2,247254,107410,6589072,1490104,0
3,258823,107342,6589072,1490104,0
4,261530,107671,6589072,1490104,0
5,260242,107766,6589072,1490104,0
6,261167,108029,6589072,1490104,0
7,309413,106050,6589072,1490104,0
8,261921,106551,6589072,1490104,0
9,260318,106879,6589072,1490104,0
10,261453,107194,6589072,1490104,0
11,298007,107565,6589072,1490104,0
12,262303,107385,6589072,1490104,0
13,261708,106284,6589072,1490104,0
14,313174,106875,6589072,1490104,0
15,262366,107612,6589072,1490104,0
16,262160,106340,6589072,1490104,0
17,262823,107471,6589072,1490104,0
18,262672,107520,6589072,1490104,0
19,262326,106378,6589072,1490104,0
20,263723,110655,6589072,1490104,0
21,263447,106597,6589072,1490104,0
22,263490,106873,6589072,1490104,0
23,263727,107389,6589072,1490104,0
24,262572,107338,6589072,1490104,0
25,264952,107389,6589072,1490104,0
26,264211,106933,6589072,1490104,0
27,265433,107216,6589072,1490104,0
28,263986,106872,6589072,1490104,0
29,264191,107435,6589072,1490104,0
30,264455,107310,6589072,1490104,0
31,266220,107493,6589072,1490104,0
32,265336,106680,6589072,1490104,0
33,265611,107794,6589072,1490104,0
34,380108,108577,6589072,1490104,0
35,265098,106725,6589072,1490104,0
36,266805,107022,6589072,1490104,0
37,267672,108399,6589072,1490104,0
38,267020,107605,6589072,1490104,0
39,271394,115593,6589072,1490104,0
40,267949,107975,6589072,1490104,0
41,267703,107853,6589072,1490104,0
42,267127,107387,6589072,1490104,0
43,267402,107254,6589072,1490104,0
44,267655,108339,6589072,1490104,0
45,267876,106802,6589072,1490104,0
46,266806,107242,6589072,1490104,0
47,269118,111220,6589072,1490104,0
48,268483,107357,6589072,1490104,0
49,268954,162751,6589072,1490104,0
50,268784,106599,6589072,1490104,0
51,269445,107437,6589072,1490104,0
52,268119,120341,6589072,1490104,0
53,268697,107704,6589072,1490104,0
54,268886,144009,6589072,1490104,0
55,268830,106880,6589072,1490104,0
56,270586,106377,6589072,1490104,0
57,403396,128664,6589072,1490104,0
58,270391,107234,6589072,1490104,0
59,270516,108464,6589072,1490104,0
60,270737,106075,6589072,1490104,0
61,269875,106861,6589072,1490104,0
62,271105,106364,6589072,1490104,0
63,270670,107386,6589072,1490104,0
64,272151,108056,6589072,1490104,0
65,275504,114143,6589072,1490104,0
66,275740,115029,6589072,1490104,0
67,271613,107298,6589072,1490104,0
68,272002,107217,6589072,1490104,0
69,271563,107194,6589072,1490104,0
70,314329,128748,6589072,1490104,0
71,300573,128864,6589072,1490104,0
72,307531,133156,6589072,1490104,0
73,360746,135478,6589072,1490104,0
74,371876,127323,6589072,1490104,0
75,281246,115130,6589072,1490104,0
76,331503,128538,6589072,1490104,0
77,294834,115637,6589072,1490104,0
78,302167,132554,6589072,1490104,0
79,306617,134285,6589072,1490104,0
80,344539,135084,6589072,1490104,0
81,318310,129343,6589072,1490104,0
82,272548,107561,6589072,1490104,0
83,272929,106575,6589072,1490104,0
84,273244,107502,6589072,1490104,0
85,274571,107385,6589072,1490104,0
86,272428,107375,6589072,1490104,0
87,275601,107110,6589072,1490104,0
88,274534,108082,6589072,1490104,0
89,271935,106900,6589072,1490104,0
90,275010,107732,6589072,1490104,0
91,290225,170305,6589072,1490104,0
92,321542,106892,6589072,1490104,0
93,274927,106352,6589072,1490104,0
94,276471,108069,6589072,1490104,0
95,274357,108115,6589072,1490104,0
96,275254,106563,6589072,1490104,0
97,289510,166574,6589072,1490104,0
98,274434,107907,6589072,1490104,0
99,274996,107264,6589072,1490104,0
100,275001,106783,6589072,1490104,0
